"","value","count","lc20_bps_220","lc24_s_cla_250","s_usa_polygon_to_raster","bps_model","bps_name","groupveg","fri_replac","fri_mixed","fri_surfac","fri_allfir","label","region","forestname","raw_acres"
"1255",12364,12264,1636,2,48,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"B",9,"Huron-Manistee National Forest",2727
"1256",12365,6864,1615,2,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"B",9,"Huron-Manistee National Forest",1527
"1257",12366,852,1634,1,48,"14660_50_51","Great Lakes Wooded Dune and Swale","Riparian",3715,536,0,468,"A",9,"Huron-Manistee National Forest",189
"1258",12367,838,1629,1,48,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"A",9,"Huron-Manistee National Forest",186
"1259",12368,24,1637,5,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"E",9,"Huron-Manistee National Forest",5
"1260",12369,24243,1620,120,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"Developed",9,"Huron-Manistee National Forest",5392
"1261",12370,2562,1623,3,48,"13651_51","Boreal White Spruce-Fir-Hardwood Forest-Inland","Conifer",490,524,0,253,"C",9,"Huron-Manistee National Forest",570
"1262",12371,2689,1628,1,48,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"A",9,"Huron-Manistee National Forest",598
"1263",12372,16002,1620,6,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"UN",9,"Huron-Manistee National Forest",3559
"1264",12373,24,1633,4,48,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"D",9,"Huron-Manistee National Forest",5
"1265",12374,2725,1637,1,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"A",9,"Huron-Manistee National Forest",606
"1266",12375,1052,1636,180,48,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Agriculture",9,"Huron-Manistee National Forest",234
"1267",12376,1140,1629,180,48,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Agriculture",9,"Huron-Manistee National Forest",254
"1268",12377,126,1629,4,48,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"D",9,"Huron-Manistee National Forest",28
"1269",12378,2453,1639,180,48,"14810_41_50_51_63","Laurentian-Acadian Alkaline Conifer-Hardwood Swamp","Riparian",989,0,0,989,"Agriculture",9,"Huron-Manistee National Forest",546
"1270",12379,12968,1622,1,48,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"A",9,"Huron-Manistee National Forest",2884
"1271",12380,1429,1620,180,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"Agriculture",9,"Huron-Manistee National Forest",318
"1272",12381,12,1634,180,48,"14660_50_51","Great Lakes Wooded Dune and Swale","Riparian",3715,536,0,468,"Agriculture",9,"Huron-Manistee National Forest",3
"1273",12382,1750,1637,120,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"Developed",9,"Huron-Manistee National Forest",389
"1274",12383,25,1639,132,48,"14810_41_50_51_63","Laurentian-Acadian Alkaline Conifer-Hardwood Swamp","Riparian",989,0,0,989,"Barren or Sparse",9,"Huron-Manistee National Forest",6
"1275",12384,228,1614,132,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Barren or Sparse",9,"Huron-Manistee National Forest",51
"1276",12385,65,1625,132,48,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"Barren or Sparse",9,"Huron-Manistee National Forest",14
"1277",12386,1397,1620,2,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"B",9,"Huron-Manistee National Forest",311
"1278",12387,906,1629,2,48,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"B",9,"Huron-Manistee National Forest",201
"1279",12388,460,1625,1,48,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"A",9,"Huron-Manistee National Forest",102
"1280",12389,692,1620,1,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"A",9,"Huron-Manistee National Forest",154
"1281",12390,6338,1625,180,48,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"Agriculture",9,"Huron-Manistee National Forest",1410
"1282",12391,2765,1623,180,48,"13651_51","Boreal White Spruce-Fir-Hardwood Forest-Inland","Conifer",490,524,0,253,"Agriculture",9,"Huron-Manistee National Forest",615
"1283",12392,124,1641,4,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"D",9,"Huron-Manistee National Forest",28
"1284",12393,80,1641,6,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"UN",9,"Huron-Manistee National Forest",18
"1285",12394,1007,1614,1,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"A",9,"Huron-Manistee National Forest",224
"1286",12395,9,1641,120,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"Developed",9,"Huron-Manistee National Forest",2
"1287",12396,24,1641,7,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"UE",9,"Huron-Manistee National Forest",5
"1288",12397,56,1623,2,48,"13651_51","Boreal White Spruce-Fir-Hardwood Forest-Inland","Conifer",490,524,0,253,"B",9,"Huron-Manistee National Forest",12
"1289",12398,21212,1615,180,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Agriculture",9,"Huron-Manistee National Forest",4717
"1290",12399,1524,1637,6,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"UN",9,"Huron-Manistee National Forest",339
"1291",12400,8719,1615,3,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"C",9,"Huron-Manistee National Forest",1939
"1292",12401,3476,1618,3,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"C",9,"Huron-Manistee National Forest",773
"1293",12402,305,1615,1,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"A",9,"Huron-Manistee National Forest",68
"1294",12403,133,1637,180,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"Agriculture",9,"Huron-Manistee National Forest",30
"1295",12404,1504,1621,3,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"C",9,"Huron-Manistee National Forest",334
"1296",12405,14,1628,132,48,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Barren or Sparse",9,"Huron-Manistee National Forest",3
"1297",12406,26,1629,132,48,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Barren or Sparse",9,"Huron-Manistee National Forest",6
"1298",12407,434,1622,132,48,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"Barren or Sparse",9,"Huron-Manistee National Forest",97
"1299",12408,2,1637,132,48,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1300",12409,9,1641,2,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"B",9,"Huron-Manistee National Forest",2
"1301",12410,1036,1624,1,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"A",9,"Huron-Manistee National Forest",230
"1302",12411,11058,1624,7,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"UE",9,"Huron-Manistee National Forest",2459
"1303",12412,5060,1624,120,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"Developed",9,"Huron-Manistee National Forest",1125
"1304",12413,51229,1624,4,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"D",9,"Huron-Manistee National Forest",11393
"1305",12414,4021,1624,180,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"Agriculture",9,"Huron-Manistee National Forest",894
"1306",12415,2735,1624,3,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"C",9,"Huron-Manistee National Forest",608
"1307",12416,2,1640,3,48,"14920_41_50_51_52_63","Great Lakes Coastal Marsh Systems","Riparian",0,0,0,0,"C",9,"Huron-Manistee National Forest",0
"1308",12417,79,1640,6,48,"14920_41_50_51_52_63","Great Lakes Coastal Marsh Systems","Riparian",0,0,0,0,"UN",9,"Huron-Manistee National Forest",18
"1309",12418,47,1624,2,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"B",9,"Huron-Manistee National Forest",10
"1310",12419,1860,1618,120,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"Developed",9,"Huron-Manistee National Forest",414
"1311",12420,5636,1618,4,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"D",9,"Huron-Manistee National Forest",1253
"1312",12421,192,1640,7,48,"14920_41_50_51_52_63","Great Lakes Coastal Marsh Systems","Riparian",0,0,0,0,"UE",9,"Huron-Manistee National Forest",43
"1313",12422,608,1621,7,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"UE",9,"Huron-Manistee National Forest",135
"1314",12423,813,1621,6,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"UN",9,"Huron-Manistee National Forest",181
"1315",12424,121,1621,180,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"Agriculture",9,"Huron-Manistee National Forest",27
"1316",12425,386,1621,120,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"Developed",9,"Huron-Manistee National Forest",86
"1317",12426,94,1621,2,48,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"B",9,"Huron-Manistee National Forest",21
"1318",12427,3070,1618,7,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"UE",9,"Huron-Manistee National Forest",683
"1319",12428,31,1633,180,48,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Agriculture",9,"Huron-Manistee National Forest",7
"1320",12429,1,1633,132,48,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1321",12430,2,1624,132,48,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1322",12431,129,1634,2,48,"14660_50_51","Great Lakes Wooded Dune and Swale","Riparian",3715,536,0,468,"B",9,"Huron-Manistee National Forest",29
"1323",12432,3,1636,1,48,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"A",9,"Huron-Manistee National Forest",1
"1324",12433,6,1633,1,48,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"A",9,"Huron-Manistee National Forest",1
"1325",12434,1,1618,6,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"UN",9,"Huron-Manistee National Forest",0
"1326",12435,40,1618,5,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"E",9,"Huron-Manistee National Forest",9
"1327",12436,2791,1618,180,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"Agriculture",9,"Huron-Manistee National Forest",621
"1328",12437,26841,1635,3,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"C",9,"Huron-Manistee National Forest",5969
"1329",12438,19078,1635,6,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"UN",9,"Huron-Manistee National Forest",4243
"1330",12439,231,1635,180,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"Agriculture",9,"Huron-Manistee National Forest",51
"1331",12440,1591,1635,2,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"B",9,"Huron-Manistee National Forest",354
"1332",12441,4,1620,132,48,"13441_51","Boreal Jack Pine-Black Spruce Forest-Pine Barrens","Conifer",34,64,7,5,"Barren or Sparse",9,"Huron-Manistee National Forest",1
"1333",12442,23,1618,2,48,"13110_51","North-Central Interior Dry Oak Forest and Woodland","Hardwood",137,111,11,9,"B",9,"Huron-Manistee National Forest",5
"1334",12443,15517,1638,3,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"C",9,"Huron-Manistee National Forest",3451
"1335",12444,2248,1635,7,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"UE",9,"Huron-Manistee National Forest",500
"1336",12445,60,1635,1,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"A",9,"Huron-Manistee National Forest",13
"1337",12446,624,1635,120,48,"14710_51_62","Central Interior and Appalachian Floodplain Systems","Riparian",0,429,67,58,"Developed",9,"Huron-Manistee National Forest",139
"1338",12447,61,1930,180,41,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"Agriculture",9,"Green Mountain and Finger Lakes National Forests",14
"1339",12448,13,31,132,41,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",0,0,0,0,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",3
"1340",12449,121,1933,6,41,"14710_64_65","Central Interior and Appalachian Floodplain Systems","Riparian",603,392,120,80,"UN",9,"Green Mountain and Finger Lakes National Forests",27
"1341",12450,24,1936,6,41,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"UN",9,"Green Mountain and Finger Lakes National Forests",5
"1342",12451,33,1933,1,41,"14710_64_65","Central Interior and Appalachian Floodplain Systems","Riparian",603,392,120,80,"A",9,"Green Mountain and Finger Lakes National Forests",7
"1343",12452,8,1927,1,41,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"A",9,"Green Mountain and Finger Lakes National Forests",2
"1344",12453,61,1933,120,41,"14710_64_65","Central Interior and Appalachian Floodplain Systems","Riparian",603,392,120,80,"Developed",9,"Green Mountain and Finger Lakes National Forests",14
"1345",12454,72,1928,1,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"A",9,"Green Mountain and Finger Lakes National Forests",16
"1346",12455,2,1936,132,41,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",0
"1347",12456,10,1933,180,41,"14710_64_65","Central Interior and Appalachian Floodplain Systems","Riparian",603,392,120,80,"Agriculture",9,"Green Mountain and Finger Lakes National Forests",2
"1348",12457,6,1932,120,41,"14360_65_66","Northern Atlantic Coastal Plain Dune and Swale","Grassland",10,17,0,6,"Developed",9,"Green Mountain and Finger Lakes National Forests",1
"1349",12458,13,1928,6,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"UN",9,"Green Mountain and Finger Lakes National Forests",3
"1350",12459,10,1942,132,41,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",2
"1351",12460,11,1930,132,41,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",2
"1352",12461,13,1928,132,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",3
"1353",12462,4,1927,132,41,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",1
"1354",12463,7,1937,132,41,"14790_60_61_63_64_65_66","Central Interior and Appalachian Swamp Systems","Riparian",1011,0,1353,578,"Barren or Sparse",9,"Green Mountain and Finger Lakes National Forests",2
"1355",13607,2,1636,132,48,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1356",13608,681,1617,4,48,"13100_51","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",161,160,11,9,"D",9,"Huron-Manistee National Forest",151
"1357",13609,246,1638,1,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"A",9,"Huron-Manistee National Forest",55
"1358",13610,1015,1638,7,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"UE",9,"Huron-Manistee National Forest",226
"1359",13611,428,1638,6,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"UN",9,"Huron-Manistee National Forest",95
"1360",13612,563,1638,2,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"B",9,"Huron-Manistee National Forest",125
"1361",13613,336,1638,120,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Developed",9,"Huron-Manistee National Forest",75
"1362",13614,2575,31,132,48,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",0,0,0,0,"Barren or Sparse",9,"Huron-Manistee National Forest",573
"1363",13615,91,1638,180,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Agriculture",9,"Huron-Manistee National Forest",20
"1364",13616,1,1638,132,48,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1365",13617,2,1615,132,48,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Barren or Sparse",9,"Huron-Manistee National Forest",0
"1366",13618,1,1641,1,48,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"A",9,"Huron-Manistee National Forest",0
"1367",13619,2536,1619,3,48,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"C",9,"Huron-Manistee National Forest",564
